CMS_REGION_LOCATION,Provider_State,Week_Ending,Residents_Weekly_Confirmed_COVID,Residents_Total_Confirmed_COVID_,Residents_Weekly_COVID_19_Deaths,Residents_Total_COVID_19_Deaths,Number_of_All_Beds,Staff_Weekly_Confirmed_COVID_19,Staff_Total_Confirmed_COVID_19,Staff_Weekly_COVID_19_Deaths,Staff_Total_COVID_19_Deaths,Summary_Category,State,Service_Category,Provider_ID,Distinct_Beneficiaries,Episode_or_Stay_Count,Total_Charge_Amount,Percent_Dual_Beneficiaries,Average_Age,Percent_Male_Beneficiaries,Percent_Female_Beneficiaries,Percent_White_Beneficiaries,Percent_Black_Beneficiaries,Percent_Asian_Pacific_Islander_B,Percent_Hispanic_Beneficiaries,Percent_American_Indian_or_Alask,Percent_Other_Unknown_Beneficiar,Average_HCC_Score,Total_Nursing_Minutes,CMS_REGION,myweek,ZZ_RES_CCases_CV19_PER_BEDS,ZZ_RES_Deaths_CV19_PER_BEDS,ZZ_RES_Death_CCases_CV19,ZZL_RES_CCases_CV19_PER_BEDS,ZZL_RES_Deaths_CV19_PER_BEDS,ZZL_RES_Death_CCases_CV19,Z_Percent_OTHER,Z_RES_TOT_Conf_CV19_OTHER,Z_RES_TOT_Conf_CV19_WHITE,Z_RES_TOT_Conf_CV19_BLACK,Z_RES_TOT_Conf_CV19_OTHER_BEDS,Z_RES_TOT_Conf_CV19_WHITE_BEDS,Z_RES_TOT_Conf_CV19_BLACK_BEDS,Z_RES_Conf_CV19_OTHER_BEDS_100,Z_RES_Conf_CV19_WHITE_BEDS_100,Z_RES_Conf_CV19_BLACK_BEDS_100,Z_RES_Conf_CV19_OTHER_BEDS_100_L,Z_RES_Conf_CV19_WHITE_BEDS_100_L,Z_RES_Conf_CV19_BLACK_BEDS_100_L,Z_RES_TOT_Death_CV19_OTHER,Z_RES_TOT_Death_CV19_WHITE,Z_RES_TOT_Death_CV19_BLACK,Z_RES_TOT_Death_CV19_OTHER_BEDS,Z_RES_TOT_Death_CV19_WHITE_BEDS,Z_RES_TOT_Death_CV19_BLACK_BEDS,Z_RES_Death_CV19_OTHER_BEDS_100,Z_RES_Death_CV19_WHITE_BEDS_100,Z_RES_Death_CV19_BLACK_BEDS_100,Z_RES_Death_CV19_OTHER_BED100_L,Z_RES_Death_CV19_WHITE_BED100_L,Z_RES_Death_CV19_BLACK_BED100_L,Percent_Black_Bene_20PerPlus
Dallas,AR,8/30/2020,199,2174,31,396,23586,144,1781,0,5,STATE,AR,SNF,STATE,20051,25893,504713920,0.37,79,0.38,0.62,0.89,0.09,0,0.01,0.01,0,2.3,NA,CMS Region 06,35,9.217332316,1.678962096,5.48989899,2.221085659,0.518175803,1.702909856,0.02,43.48,1934.86,195.66,0.001843467,0.082034258,0.008295599,0.184346646,8.203425761,0.829559908,-1.690937346,2.104551843,-0.18685995,7.92,352.44,35.64,0.000335792,0.014942763,0.001511066,0.033579242,1.494276266,0.151106589,-3.393847203,0.401641986,-1.889769806,0
Dallas,AR,9/6/2020,232,2406,46,442,23455,203,1984,0,5,STATE,AR,SNF,STATE,20051,25893,504713920,0.37,79,0.38,0.62,0.89,0.09,0,0.01,0.01,0,2.3,NA,CMS Region 06,36,10.25794074,1.884459604,5.443438914,2.328052112,0.633641097,1.694411015,0.02,48.12,2141.34,216.54,0.002051588,0.091295673,0.009232147,0.205158815,9.129567256,0.923214666,-1.583970894,2.211518296,-0.079893497,8.84,393.38,39.78,0.000376892,0.016771691,0.001696014,0.037689192,1.677169047,0.169601364,-3.278381908,0.517107281,-1.774304511,0
Dallas,AR,9/13/2020,257,2663,45,487,23654,215,2199,0,5,STATE,AR,SNF,STATE,20051,25893,504713920,0.37,79,0.38,0.62,0.89,0.09,0,0.01,0.01,0,2.3,NA,CMS Region 06,37,11.25813816,2.058848398,5.468172485,2.421091259,0.722146796,1.698944463,0.02,53.26,2370.07,239.67,0.002251628,0.10019743,0.010132324,0.225162763,10.01974296,1.013232434,-1.490931746,2.304557443,0.01314565,9.74,433.43,43.83,0.00041177,0.018323751,0.001852964,0.041176968,1.832375074,0.185296356,-3.189876209,0.60561298,-1.685798812,0
Dallas,AR,9/20/2020,312,2975,53,540,23654,248,2447,1,6,STATE,AR,SNF,STATE,20051,25893,504713920,0.37,79,0.38,0.62,0.89,0.09,0,0.01,0.01,0,2.3,NA,CMS Region 06,38,12.57715397,2.282911981,5.509259259,2.531881991,0.825451813,1.706430178,0.02,59.5,2647.75,267.75,0.002515431,0.11193667,0.011319439,0.251543079,11.19366703,1.131943857,-1.380141014,2.415348175,0.123936383,10.8,480.6,48.6,0.000456582,0.020317917,0.002054621,0.04565824,2.031791663,0.205462078,-3.086571193,0.708917997,-1.582493796,0
Dallas,AR,9/27/2020,346,3321,37,577,23654,294,2741,1,7,STATE,AR,SNF,STATE,20051,25893,504713920,0.37,79,0.38,0.62,0.89,0.09,0,0.01,0.01,0,2.3,NA,CMS Region 06,39,14.03990868,2.439333728,5.755632582,2.641903895,0.89172494,1.750178955,0.02,66.42,2955.69,298.89,0.002807982,0.124955187,0.012635918,0.280798174,12.49551873,1.263591782,-1.270119111,2.525370078,0.233958286,11.54,513.53,51.93,0.000487867,0.02171007,0.0021954,0.048786675,2.171007018,0.219540036,-3.020298066,0.775191123,-1.516220669,0
Dallas,AR,10/4/2020,293,3614,60,637,23582,274,3015,1,8,STATE,AR,SNF,STATE,20051,25893,504713920,0.37,79,0.38,0.62,0.89,0.09,0,0.01,0.01,0,2.3,NA,CMS Region 06,40,15.32524807,2.701212789,5.673469388,2.729501669,0.993700853,1.735800816,0.02,72.28,3216.46,325.26,0.00306505,0.136394708,0.013792723,0.306504961,13.63947078,1.379272326,-1.182521336,2.612967853,0.32155606,12.74,566.93,57.33,0.000540243,0.024040794,0.002431092,0.054024256,2.404079383,0.243109151,-2.918322152,0.877167037,-1.414244755,0
Dallas,AR,10/11/2020,348,3962,55,692,23654,268,3283,4,12,STATE,AR,SNF,STATE,20051,25893,504713920,0.37,79,0.38,0.62,0.89,0.09,0,0.01,0.01,0,2.3,NA,CMS Region 06,41,16.74980976,2.925509428,5.725433526,2.8183869,1.073468629,1.744918272,0.02,79.24,3526.18,356.58,0.003349962,0.149073307,0.015074829,0.334996195,14.90733068,1.507482878,-1.093636105,2.701853084,0.410441292,13.84,615.88,62.28,0.000585102,0.026037034,0.002632959,0.058510189,2.603703391,0.263295849,-2.838554377,0.956934813,-1.33447698,0
Dallas,AR,10/18/2020,397,4359,59,751,23654,300,3583,2,14,STATE,AR,SNF,STATE,20051,25893,504713920,0.37,79,0.38,0.62,0.89,0.09,0,0.01,0.01,0,2.3,NA,CMS Region 06,42,18.42817283,3.1749387,5.804260985,2.913880625,1.155288325,1.758592301,0.02,87.18,3879.51,392.31,0.003685635,0.164010738,0.016585356,0.368563457,16.40107381,1.658535554,-0.99814238,2.797346809,0.505935017,15.02,668.39,67.59,0.000634988,0.028256954,0.002857445,0.063498774,2.825695443,0.285744483,-2.75673468,1.038754509,-1.252657284,0
Dallas,AR,10/25/2020,429,4788,67,818,23504,322,3905,0,14,STATE,AR,SNF,STATE,20051,25893,504713920,0.37,79,0.38,0.62,0.89,0.09,0,0.01,0.01,0,2.3,NA,CMS Region 06,43,20.37100068,3.480258679,5.853300734,3.014112354,1.247106624,1.76700573,0.02,95.76,4261.32,430.92,0.0040742,0.181301906,0.018333901,0.407420014,18.13019061,1.833390061,-0.897910651,2.897578538,0.606166746,16.36,728.02,73.62,0.000696052,0.030974302,0.003132233,0.069605174,3.097430225,0.313223281,-2.664916381,1.130572808,-1.160838984,0
Dallas,AR,11/1/2020,434,5222,69,887,23571,312,4217,0,14,STATE,AR,SNF,STATE,20051,25893,504713920,0.37,79,0.38,0.62,0.89,0.09,0,0.01,0.01,0,2.3,NA,CMS Region 06,44,22.1543422,3.763098723,5.887260428,3.098033513,1.325242747,1.772790767,0.02,104.44,4647.58,469.98,0.004430868,0.197173646,0.019938908,0.443086844,19.71736456,1.993890798,-0.813989492,2.981499697,0.690087905,17.74,789.43,79.83,0.00075262,0.033491579,0.003386789,0.075261975,3.349157864,0.338678885,-2.586780259,1.20870893,-1.082702862,0
Dallas,AR,11/8/2020,386.5942029,5244.685725,65.61594203,898.923108,23701.21977,313.0289855,4272.144431,1.148550725,13.61361081,STATE,AR,SNF,STATE,20051,25893,504713920,0.37,79,0.38,0.62,0.89,0.09,0,0.01,0.01,0,2.3,NA,CMS Region 06,45,22.12833675,3.792729305,5.834409727,3.096858993,1.333085893,1.7637731,0.02,104.8937145,4667.770296,472.0217153,0.004425667,0.196942197,0.019915503,0.442566735,19.69421971,1.991550308,-0.815164012,2.980325177,0.688913385,17.97846216,800.0415661,80.90307972,0.000758546,0.033755291,0.003413456,0.075854586,3.375529082,0.341345638,-2.578937112,1.216552077,-1.074859715,0
Dallas,AR,11/15/2020,400.1150725,5308.242843,67.90855073,916.3373034,23769.43361,324.0146377,4350.910356,1.193768116,13.38395461,STATE,AR,SNF,STATE,20051,25893,504713920,0.37,79,0.38,0.62,0.89,0.09,0,0.01,0.01,0,2.3,NA,CMS Region 06,46,22.33222268,3.855107861,5.792891792,3.106030599,1.349398986,1.756631613,0.02,106.1648569,4724.336131,477.7418559,0.004466445,0.198756782,0.020099,0.446644454,19.87567819,2.009900042,-0.805992407,2.989496783,0.69808499,18.32674607,815.5402,82.47035731,0.000771022,0.03431046,0.003469597,0.077102157,3.431045996,0.346959708,-2.562624019,1.23286517,-1.058546623,0
Dallas,AR,11/22/2020,413.635942,5403.457568,70.20115942,938.0280951,23811.05139,335.0002899,4448.505515,1.238985507,13.49103823,STATE,AR,SNF,STATE,20051,25893,504713920,0.37,79,0.38,0.62,0.89,0.09,0,0.01,0.01,0,2.3,NA,CMS Region 06,47,22.69306584,3.93946525,5.760443207,3.122059408,1.371044991,1.751014417,0.02,108.0691514,4809.077236,486.3111811,0.004538613,0.201968286,0.020423759,0.453861317,20.19682859,2.042375925,-0.789963597,3.005525592,0.714113799,18.7605619,834.8450047,84.42252856,0.000787893,0.035061241,0.003545519,0.078789305,3.506124072,0.354551873,-2.540978015,1.254511174,-1.036900618,0
Dallas,AR,11/29/2020,427.1568116,5523.193211,72.49376812,963.049607,23841.2614,345.985942,4561.109888,1.284202899,13.8999826,STATE,AR,SNF,STATE,20051,25893,504713920,0.37,79,0.38,0.62,0.89,0.09,0,0.01,0.01,0,2.3,NA,CMS Region 06,48,23.16653099,4.039423882,5.735107694,3.142708607,1.396102078,1.746606529,0.02,110.4638642,4915.641958,497.087389,0.004633306,0.206182126,0.020849878,0.46333062,20.61821258,2.084987789,-0.769314398,3.026174791,0.734762999,19.26099214,857.1141502,86.67446463,0.000807885,0.035950873,0.003635482,0.080788478,3.595087255,0.363548149,-2.515920927,1.279568262,-1.01184353,0
Dallas,AR,12/6/2020,440.6776812,5661.921932,74.78637681,990.6651671,23866.57831,356.9715942,4685.678447,1.32942029,14.49568236,STATE,AR,SNF,STATE,20051,25893,504713920,0.37,79,0.38,0.62,0.89,0.09,0,0.01,0.01,0,2.3,NA,CMS Region 06,49,23.72322441,4.150847072,5.715273051,3.166454501,1.423312427,1.743142074,0.02,113.2384387,5039.11052,509.5729739,0.004744645,0.211136697,0.021350902,0.474464488,21.11366973,2.135090197,-0.745568504,3.049920685,0.758508893,19.81330334,881.6919987,89.15986504,0.000830169,0.036942539,0.003735762,0.083016941,3.694253894,0.373576237,-2.488710578,1.306778611,-0.984633181,0
Dallas,AR,12/13/2020,454.1985507,5815.362054,77.07898551,1020.301037,23889.79643,367.9572464,4819.783935,1.374637681,15.16696729,STATE,AR,SNF,STATE,20051,25893,504713920,0.37,79,0.38,0.62,0.89,0.09,0,0.01,0.01,0,2.3,NA,CMS Region 06,50,24.34245127,4.270865345,5.699653185,3.192221792,1.451816464,1.740405328,0.02,116.3072411,5175.672228,523.3825848,0.00486849,0.216647816,0.021908206,0.486849025,21.66478163,2.190820614,-0.719801214,3.075687976,0.784276183,20.40602073,908.0679227,91.82709331,0.000854173,0.038010702,0.003843779,0.085417307,3.801070157,0.384377881,-2.460206542,1.335282647,-0.956129145,0
Dallas,AR,12/20/2020,467.7194203,5980.197131,79.3715942,1051.510374,23912.11432,378.9428986,4961.491525,1.419855073,15.84125188,STATE,AR,SNF,STATE,20051,25893,504713920,0.37,79,0.38,0.62,0.89,0.09,0,0.01,0.01,0,2.3,NA,CMS Region 06,51,25.00906884,4.397396064,5.687245013,3.219238513,1.481012562,1.73822595,0.02,119.6039426,5322.375447,538.2177418,0.005001814,0.222580713,0.022508162,0.500181377,22.25807127,2.250816195,-0.692784493,3.102704696,0.811292904,21.03020748,935.8442329,94.63593367,0.000879479,0.039136825,0.003957657,0.087947921,3.913682497,0.395765646,-2.431010443,1.364478746,-0.926933046,0
Dallas,AR,12/27/2020,481.2402899,6153.858359,81.6642029,1083.945167,23934.04608,389.9285507,5109.258926,1.465072464,16.48653007,STATE,AR,SNF,STATE,20051,25893,504713920,0.37,79,0.38,0.62,0.89,0.09,0,0.01,0.01,0,2.3,NA,CMS Region 06,52,25.7117344,4.528883933,5.677278283,3.246947479,1.510475537,1.736471942,0.02,123.0771672,5476.933939,553.8472523,0.005142347,0.228834436,0.023140561,0.514234688,22.88344361,2.314056096,-0.665075526,3.130413663,0.83900187,21.67890335,964.711199,97.55506506,0.000905777,0.040307067,0.004075996,0.090577679,4.0307067,0.407599554,-2.401547469,1.39394172,-0.897470072,0
San Francisco,AZ,5/24/2020,289,289,80,80,15104,251,251,1,1,STATE,AZ,SNF,STATE,25841,30084,477392918,0.17,78,0.44,0.56,0.83,0.03,0.01,0.07,0.05,0.01,2.44,NA,CMS Region 09,21,1.913400424,0.529661017,3.6125,0.648881986,-0.635518068,1.284400053,0.14,40.46,239.87,8.67,0.002678761,0.015881224,0.00057402,0.267876059,1.588122352,0.057402013,-1.317230871,0.462552408,-2.857675912,11.2,66.4,2.4,0.000741525,0.004396186,0.000158898,0.074152542,0.439618644,0.015889831,-2.601630924,-0.821847646,-4.142075965,0
San Francisco,AZ,5/31/2020,111,400,21,101,15135,106,357,0,1,STATE,AZ,SNF,STATE,25841,30084,477392918,0.17,78,0.44,0.56,0.83,0.03,0.01,0.07,0.05,0.01,2.44,NA,CMS Region 09,22,2.64288074,0.667327387,3.96039604,0.971869512,-0.404474519,1.37634403,0.14,56,332,12,0.003700033,0.02193591,0.000792864,0.370003304,2.193591014,0.079286422,-0.994243345,0.785539933,-2.534688386,14.14,83.83,3.03,0.000934258,0.005538817,0.000200198,0.093425834,0.553881731,0.020019822,-2.370587375,-0.590804097,-3.911032416,0
San Francisco,AZ,6/7/2020,226,626,49,150,15707,114,471,0,1,STATE,AZ,SNF,STATE,25841,30084,477392918,0.17,78,0.44,0.56,0.83,0.03,0.01,0.07,0.05,0.01,2.44,NA,CMS Region 09,23,3.985484179,0.954988222,4.173333333,1.382658805,-0.046056272,1.428715077,0.14,87.64,519.58,18.78,0.005579678,0.033079519,0.001195645,0.557967785,3.307951869,0.119564525,-0.583454051,1.196329227,-2.123899092,21,124.5,4.5,0.001336984,0.007926402,0.000286497,0.133698351,0.792640224,0.028649647,-2.012169128,-0.23238585,-3.552614169,0
San Francisco,AZ,6/14/2020,119,745,20,170,15787,77,548,0,1,STATE,AZ,SNF,STATE,25841,30084,477392918,0.17,78,0.44,0.56,0.83,0.03,0.01,0.07,0.05,0.01,2.44,NA,CMS Region 09,24,4.719072655,1.076835371,4.382352941,1.551612309,0.074026528,1.477585781,0.14,104.3,618.35,22.35,0.006606702,0.039168303,0.001415722,0.660670172,3.916830303,0.14157218,-0.414500548,1.365282731,-1.954945588,23.8,141.1,5.1,0.00150757,0.008937734,0.000323051,0.150756952,0.893773358,0.032305061,-1.892086329,-0.112303051,-3.43253137,0
San Francisco,AZ,6/21/2020,194,939,34,204,15787,135,683,0,1,STATE,AZ,SNF,STATE,25841,30084,477392918,0.17,78,0.44,0.56,0.83,0.03,0.01,0.07,0.05,0.01,2.44,NA,CMS Region 09,25,5.947931843,1.292202445,4.602941177,1.78304357,0.256348084,1.526695485,0.14,131.46,779.37,28.17,0.008327105,0.049367834,0.00178438,0.832710458,4.936783429,0.178437955,-0.183069287,1.596713992,-1.723514328,28.56,169.32,6.12,0.001809083,0.01072528,0.000387661,0.180908342,1.072528029,0.038766073,-1.709764772,0.070018506,-3.250209813,0
San Francisco,AZ,6/28/2020,320,1259,39,243,15787,241,924,1,2,STATE,AZ,SNF,STATE,25841,30084,477392918,0.17,78,0.44,0.56,0.83,0.03,0.01,0.07,0.05,0.01,2.44,NA,CMS Region 09,26,7.97491607,1.539241148,5.181069959,2.076301125,0.431289534,1.645011591,0.14,176.26,1044.97,37.77,0.011164883,0.066191803,0.002392475,1.11648825,6.619180338,0.239247482,0.110188268,1.889971546,-1.430256773,34.02,201.69,7.29,0.002154938,0.012775702,0.000461772,0.215493761,1.277570153,0.046177234,-1.534823323,0.244959956,-3.075268364,0
San Francisco,AZ,7/5/2020,236,1495,42,285,15761,269,1193,0,2,STATE,AZ,SNF,STATE,25841,30084,477392918,0.17,78,0.44,0.56,0.83,0.03,0.01,0.07,0.05,0.01,2.44,NA,CMS Region 09,27,9.485438741,1.808260897,5.245614035,2.249757859,0.592365553,1.657392306,0.14,209.3,1240.85,44.85,0.013279614,0.078729142,0.002845632,1.327961424,7.872914155,0.284563162,0.283645002,2.06342828,-1.256800039,39.9,236.55,8.55,0.002531565,0.015008565,0.000542478,0.253156526,1.500856545,0.054247827,-1.373747303,0.406035975,-2.914192344,0
San Francisco,AZ,7/12/2020,290,1785,59,344,15761,223,1416,0,2,STATE,AZ,SNF,STATE,25841,30084,477392918,0.17,78,0.44,0.56,0.83,0.03,0.01,0.07,0.05,0.01,2.44,NA,CMS Region 09,28,11.32542351,2.182602627,5.188953488,2.427050067,0.78051803,1.646532037,0.14,249.9,1481.55,53.55,0.015855593,0.094001015,0.003397627,1.585559292,9.400101516,0.339762705,0.460937211,2.240720489,-1.07950783,48.16,285.52,10.32,0.003055644,0.018115602,0.000654781,0.305564368,1.81156018,0.065478079,-1.185594826,0.594188452,-2.726039867,0
San Francisco,AZ,7/19/2020,217,2002,44,388,15761,198,1614,0,2,STATE,AZ,SNF,STATE,25841,30084,477392918,0.17,78,0.44,0.56,0.83,0.03,0.01,0.07,0.05,0.01,2.44,NA,CMS Region 09,29,12.70223971,2.46177273,5.159793814,2.541778333,0.900881712,1.64089662,0.14,280.28,1661.66,60.06,0.017783136,0.10542859,0.003810672,1.778313559,10.54285896,0.381067191,0.575665476,2.355448755,-0.964779565,54.32,322.04,11.64,0.003446482,0.020432714,0.000738532,0.344648182,2.043271366,0.073853182,-1.065231144,0.714552134,-2.605676185,0
San Francisco,AZ,7/26/2020,242,2244,57,445,15761,168,1782,0,2,STATE,AZ,SNF,STATE,25841,30084,477392918,0.17,78,0.44,0.56,0.83,0.03,0.01,0.07,0.05,0.01,2.44,NA,CMS Region 09,30,14.23767527,2.82342491,5.042696629,2.65589164,1.037950655,1.617940985,0.14,314.16,1862.52,67.32,0.019932745,0.118172705,0.004271303,1.993274538,11.81727048,0.427130258,0.689778783,2.469562061,-0.850666258,62.3,369.35,13.35,0.003952795,0.023434427,0.000847028,0.395279487,2.343442675,0.084702747,-0.928162201,0.851621077,-2.468607242,0
San Francisco,AZ,8/2/2020,143,2387,56,501,15761,118,1900,1,3,STATE,AZ,SNF,STATE,25841,30084,477392918,0.17,78,0.44,0.56,0.83,0.03,0.01,0.07,0.05,0.01,2.44,NA,CMS Region 09,31,15.14497811,3.178732314,4.764471058,2.717668999,1.156482474,1.561186525,0.14,334.18,1981.21,71.61,0.021202969,0.125703318,0.004543493,2.120296936,12.57033183,0.454349343,0.751556143,2.531339421,-0.788888898,70.14,415.83,15.03,0.004450225,0.026383478,0.00095362,0.445022524,2.638347821,0.095361969,-0.809630382,0.970152896,-2.350075423,0
San Francisco,AZ,8/9/2020,161,2548,46,547,15730,93,1993,0,3,STATE,AZ,SNF,STATE,25841,30084,477392918,0.17,78,0.44,0.56,0.83,0.03,0.01,0.07,0.05,0.01,2.44,NA,CMS Region 09,32,16.19834711,3.477431659,4.658135283,2.784909207,1.246293992,1.538615214,0.14,356.72,2114.84,76.44,0.022677686,0.134446281,0.004859504,2.267768595,13.4446281,0.485950413,0.81879635,2.598579628,-0.721648691,76.58,454.01,16.41,0.004868404,0.028862683,0.00104323,0.486840432,2.886268277,0.10432295,-0.719818864,1.059964414,-2.260263905,0
San Francisco,AZ,8/16/2020,114,2662,29,576,15762,58,2051,0,3,STATE,AZ,SNF,STATE,25841,30084,477392918,0.17,78,0.44,0.56,0.83,0.03,0.01,0.07,0.05,0.01,2.44,NA,CMS Region 09,33,16.88871971,3.654358584,4.621527778,2.826645926,1.295920588,1.530725338,0.14,372.68,2209.46,79.86,0.023644208,0.140176374,0.005066616,2.364420759,14.01763736,0.506661591,0.86053307,2.640316348,-0.679911971,80.64,478.08,17.28,0.005116102,0.030331176,0.001096308,0.511610202,3.033117625,0.109630758,-0.670192269,1.10959101,-2.21063731,0
San Francisco,AZ,8/23/2020,65,2727,15,591,15764,56,2107,1,4,STATE,AZ,SNF,STATE,25841,30084,477392918,0.17,78,0.44,0.56,0.83,0.03,0.01,0.07,0.05,0.01,2.44,NA,CMS Region 09,34,17.29890891,3.749048465,4.614213198,2.850643431,1.321502065,1.529141365,0.14,381.78,2263.41,81.81,0.024218473,0.143580944,0.005189673,2.421847247,14.35809439,0.518967267,0.884530574,2.664313852,-0.655914467,82.74,490.53,17.73,0.005248668,0.031117102,0.001124715,0.524866785,3.111710226,0.112471454,-0.644610791,1.135172487,-2.185055832,0
San Francisco,AZ,8/30/2020,43,2770,9,600,15764,38,2145,1,5,STATE,AZ,SNF,STATE,25841,30084,477392918,0.17,78,0.44,0.56,0.83,0.03,0.01,0.07,0.05,0.01,2.44,NA,CMS Region 09,35,17.57168231,3.806140574,4.616666667,2.866288647,1.336615703,1.529672944,0.14,387.8,2299.1,83.1,0.024600355,0.145844963,0.005271505,2.460035524,14.58449632,0.527150469,0.900175791,2.679959069,-0.64026925,84,498,18,0.005328597,0.031590967,0.001141842,0.53285968,3.159096676,0.114184217,-0.629497153,1.150286125,-2.169942194,0
San Francisco,AZ,9/6/2020,25,2795,7,607,15764,42,2187,0,5,STATE,AZ,SNF,STATE,25841,30084,477392918,0.17,78,0.44,0.56,0.83,0.03,0.01,0.07,0.05,0.01,2.44,NA,CMS Region 09,36,17.73027151,3.850545547,4.60461285,2.875273433,1.348214839,1.527058595,0.14,391.3,2319.85,83.85,0.02482238,0.147161254,0.005319082,2.482238011,14.71612535,0.531908145,0.909160577,2.688943855,-0.631284464,84.98,503.81,18.21,0.005390764,0.031959528,0.001155164,0.539076377,3.195952804,0.115516366,-0.617898018,1.161885261,-2.158343059,0
San Francisco,AZ,9/13/2020,26,2821,2,609,15764,44,2231,0,5,STATE,AZ,SNF,STATE,25841,30084,477392918,0.17,78,0.44,0.56,0.83,0.03,0.01,0.07,0.05,0.01,2.44,NA,CMS Region 09,37,17.89520426,3.863232682,4.632183908,2.884532759,1.351504315,1.533028443,0.14,394.94,2341.43,84.63,0.025053286,0.148530195,0.005368561,2.505328597,14.85301954,0.536856128,0.918419902,2.698203181,-0.622025139,85.26,505.47,18.27,0.005408526,0.032064831,0.00115897,0.540852576,3.206483126,0.115896981,-0.614608541,1.165174737,-2.155053582,0
San Francisco,AZ,9/20/2020,12,2833,3,612,15764,54,2285,0,5,STATE,AZ,SNF,STATE,25841,30084,477392918,0.17,78,0.44,0.56,0.83,0.03,0.01,0.07,0.05,0.01,2.44,NA,CMS Region 09,38,17.97132707,3.882263385,4.629084967,2.888777548,1.35641833,1.532359217,0.14,396.62,2351.39,84.99,0.025159858,0.149162015,0.005391398,2.51598579,14.91620147,0.539139812,0.922664691,2.702447969,-0.61778035,85.68,507.96,18.36,0.005435169,0.032222786,0.001164679,0.543516874,3.22227861,0.116467902,-0.609694526,1.170088752,-2.150139567,0
San Francisco,AZ,9/27/2020,16,2849,4,616,15763,28,2313,0,5,STATE,AZ,SNF,STATE,25841,30084,477392918,0.17,78,0.44,0.56,0.83,0.03,0.01,0.07,0.05,0.01,2.44,NA,CMS Region 09,39,18.07397069,3.907885555,4.625,2.89447282,1.362996449,1.531476371,0.14,398.86,2364.67,85.47,0.025303559,0.150013957,0.005422191,2.530355897,15.00139567,0.542219121,0.928359964,2.708143242,-0.612085077,86.24,511.28,18.48,0.00547104,0.03243545,0.001172366,0.547103978,3.243545011,0.117236567,-0.603116407,1.176666871,-2.143561448,0
San Francisco,AZ,10/4/2020,71,2920,3,619,15763,38,2351,0,5,STATE,AZ,SNF,STATE,25841,30084,477392918,0.17,78,0.44,0.56,0.83,0.03,0.01,0.07,0.05,0.01,2.44,NA,CMS Region 09,40,18.52439257,3.926917465,4.717285945,2.919088381,1.367854758,1.551233623,0.14,408.8,2423.6,87.6,0.02593415,0.153752458,0.005557318,2.593414959,15.37524583,0.555731777,0.952975524,2.732758802,-0.587469517,86.66,513.77,18.57,0.005497685,0.032593415,0.001178075,0.549768445,3.259341496,0.117807524,-0.598258098,1.18152518,-2.138703139,0
San Francisco,AZ,10/11/2020,30,2950,1,620,15763,45,2396,0,5,STATE,AZ,SNF,STATE,25841,30084,477392918,0.17,78,0.44,0.56,0.83,0.03,0.01,0.07,0.05,0.01,2.44,NA,CMS Region 09,41,18.71471167,3.933261435,4.758064516,2.929309935,1.369468963,1.559840971,0.14,413,2448.5,88.5,0.026200596,0.155332107,0.005614414,2.620059633,15.53321068,0.56144135,0.963197078,2.742980357,-0.577247963,86.8,514.6,18.6,0.005506566,0.03264607,0.001179978,0.550656601,3.264606991,0.117997843,-0.596643893,1.183139385,-2.137088934,0
San Francisco,AZ,10/18/2020,90,3040,5,625,15763,41,2437,0,5,STATE,AZ,SNF,STATE,25841,30084,477392918,0.17,78,0.44,0.56,0.83,0.03,0.01,0.07,0.05,0.01,2.44,NA,CMS Region 09,42,19.28566897,3.964981285,4.864,2.95936228,1.377501135,1.581861145,0.14,425.6,2523.2,91.2,0.026999937,0.160071053,0.005785701,2.699993656,16.00710525,0.578570069,0.993249423,2.773032702,-0.547195618,87.5,518.75,18.75,0.005550974,0.032909345,0.001189494,0.55509738,3.290934467,0.118949439,-0.588611721,1.191171557,-2.129056762,0
San Francisco,AZ,10/25/2020,34,3074,7,632,15732,59,2496,0,5,STATE,AZ,SNF,STATE,25841,30084,477392918,0.17,78,0.44,0.56,0.83,0.03,0.01,0.07,0.05,0.01,2.44,NA,CMS Region 09,43,19.53979151,4.017289601,4.863924051,2.972452977,1.390607447,1.58184553,0.14,430.36,2551.42,92.22,0.027355708,0.16218027,0.005861938,2.735570811,16.21802695,0.586193745,1.00634012,2.786123398,-0.534104921,88.48,524.56,18.96,0.005624205,0.033343504,0.001205187,0.562420544,3.334350369,0.120518688,-0.57550541,1.204277868,-2.115950451,0
San Francisco,AZ,11/1/2020,86,3160,4,636,15702,81,2577,0,5,STATE,AZ,SNF,STATE,25841,30084,477392918,0.17,78,0.44,0.56,0.83,0.03,0.01,0.07,0.05,0.01,2.44,NA,CMS Region 09,44,20.12482486,4.050439435,4.968553459,3.001954121,1.398825378,1.603128743,0.14,442.4,2622.8,94.8,0.028174755,0.167036046,0.006037448,2.817475481,16.70360464,0.603744746,1.035841264,2.815624543,-0.504603777,89.04,527.88,19.08,0.005670615,0.033618647,0.001215132,0.567061521,3.361864731,0.121513183,-0.567287479,1.212495799,-2.10773252,0
