AreaID,TreatmentID,score_all,score_area,diff_all_area,better_all_area,score_groupA,diff_all_groupA,better_all_groupA,score_groupB,diff_all_groupB,diff_groupA_groupB,better_all_groupB,better_groupA_groupB
251,5,73.12702251,76.8089459,-2.943266632,1,77.2344284,-3.368749121,1,72.6349699,1.230709348,4.59945847,0,0
251,6,76.65337617,82.0560559,-4.628403226,1,82.6103956,-5.182742863,1,76.4883052,0.939347526,6.12209039,0,0
251,7,3.154807062,4.1249783,-0.938304543,1,4.7349224,-1.548248618,1,1.537577,1.649096726,3.197345344,0,0
251,8,1.276312554,1.5784232,-0.289218592,1,1.8460391,-0.556834562,1,0.8110889,0.478115643,1.034950205,0,0
253,1,88.32738945,93.0352774,-3.815692116,1,93.1105486,-3.89096334,1,92.6970812,-3.47749593,0.41346741,1,0
253,2,41.07998525,44.9886855,-3.493750847,1,45.003306,-3.508371331,1,44.9364953,-3.441560661,0.06681067,1,0
253,3,70.83398114,67.5368007,4.012675258,0,68.0642343,3.485241629,0,65.1714459,6.378030007,2.892788378,0,0
253,4,90.06502973,93.4952739,-2.520496363,1,93.6370835,-2.662305995,1,92.8588928,-1.884115229,0.778190766,1,0
253,5,73.12702251,73.6684192,0.197260039,0,74.0793834,-0.21370409,1,71.8440114,2.021667829,2.235371919,0,0
253,6,76.65337617,79.9769666,-2.549313883,1,81.3013682,-3.8737155,1,74.0949124,3.332740307,7.206455807,0,0
253,7,3.154807062,2.8424737,0.344200099,0,3.0162909,0.170382833,0,2.0413929,1.145280891,0.974898058,0,0
253,8,1.276312554,1.0992267,0.189977933,0,1.1740242,0.115180377,0,0.8750849,0.414119724,0.298939347,0,0
255,1,88.32738945,88.8952396,0.324345693,0,89.5637097,-0.344124409,1,88.0156477,1.203937616,1.548062024,0,0
255,2,41.07998525,41.2767383,0.218196328,0,43.4246872,-1.929752553,1,39.1792743,2.315660277,4.24541283,0,0
255,3,70.83398114,70.2261936,1.323282294,0,70.9021253,0.647350654,0,69.3362648,2.213211103,1.565860449,0,0
255,4,90.06502973,92.4668887,-1.49211115,1,92.6515088,-1.676731242,1,92.223985,-1.249207471,0.427523771,1,0
255,5,73.12702251,73.9756023,-0.109923056,1,75.3797172,-1.514037886,1,72.1630867,1.702592604,3.21663049,0,0
255,6,76.65337617,79.3388315,-1.911178747,1,82.1124889,-4.684836145,1,75.569068,1.85858467,6.543420815,0,0
255,7,3.154807062,1.8389408,1.347732996,0,1.966148,1.220525773,0,1.611055,1.575618713,0.35509294,0,0
255,8,1.276312554,0.9827185,0.306486057,0,1.0237321,0.265472444,0,0.9430999,0.346104683,0.080632239,0,0
256,1,88.32738945,92.6281514,-3.408566132,1,93.1598841,-3.940298839,1,90.6151858,-1.395600554,2.544698284,1,0
256,2,41.07998525,43.6257462,-2.130811597,1,42.3479307,-0.852996047,1,46.5472113,-5.052276627,-4.19928058,1,1
256,3,70.83398114,76.6615277,-5.112051741,1,77.4687104,-5.919234472,1,73.6012065,-2.051730586,3.867503886,1,0
256,4,90.06502973,90.7617316,0.213045933,0,90.9011621,0.07361542,0,90.2364274,0.738350108,0.664734688,0,0
256,5,73.12702251,72.3109249,1.554754406,0,72.9849149,0.88076441,0,69.8957283,3.969950932,3.089186523,0,0
256,6,76.65337617,79.1979541,-1.770301364,1,81.9380674,-4.510414665,1,68.9287431,8.498909571,13.00932424,0,0
256,7,3.154807062,3.4901057,-0.303431951,1,3.809803,-0.623129271,1,2.1718337,1.014840014,1.637969284,0,0
256,8,1.276312554,1.3317678,-0.042563224,1,1.4093546,-0.120150054,1,1.1639988,0.125205828,0.245355881,0,0
257,1,88.32738945,89.1194847,0.10010063,0,88.8414575,0.378127804,0,89.3272505,-0.107665214,-0.485793019,1,1
257,2,41.07998525,48.4601194,-6.965184822,1,46.5250404,-5.030105745,1,49.3934332,-7.89849862,-2.868392875,1,1
257,3,70.83398114,69.8904497,1.659026178,0,72.9678729,-1.41839699,1,67.6109648,3.938511145,5.356908135,0,0
257,4,90.06502973,91.0594681,-0.084690543,1,90.2385119,0.736265622,0,91.6692379,-0.694460317,-1.430725939,1,1
257,5,73.12702251,72.8034233,1.06225599,0,71.0778433,2.787836005,0,73.9760468,-0.110367551,-2.898203556,1,1
257,6,76.65337617,73.2895704,4.138082353,0,80.7291658,-3.301513124,1,68.5165969,8.911055777,12.2125689,0,0
257,7,3.154807062,3.3355171,-0.148843379,1,3.279367,-0.092693267,1,3.404419,-0.217745261,-0.125051993,1,1
257,8,1.276312554,1.7749229,-0.485718301,1,1.5536693,-0.264464717,1,1.9266026,-0.637398062,-0.372933345,1,1
261,1,88.32738945,86.9884562,2.231129098,0,87.2512672,1.968318075,0,85.665421,3.554164276,1.585846201,0,0
261,2,41.07998525,41.0331365,0.46179817,0,41.8968854,-0.401950732,1,38.1669222,3.328012398,3.729963129,0,0
261,3,70.83398114,71.7605623,-0.211086409,1,72.6155373,-1.066061349,1,67.4399526,4.109523347,5.175584696,0,0
261,4,90.06502973,85.7707862,5.203991336,0,85.9907738,4.984003781,0,84.6649704,6.309807173,1.325803392,0,0
261,5,73.12702251,71.2595455,2.606133773,0,71.8471836,2.01849568,0,68.3450742,5.520605018,3.502109338,0,0
261,6,76.65337617,85.4262351,-7.998582422,1,86.6092969,-9.181644201,1,79.2139593,-1.786306553,7.395337648,1,0
261,7,3.154807062,4.3796259,-1.192952112,1,4.7415346,-1.554860817,1,2.7759871,0.410686623,1.96554744,0,0
261,8,1.276312554,2.053109,-0.763904374,1,2.2450802,-0.955875596,1,1.5152007,-0.225996068,0.729879529,1,0
262,1,88.32738945,85.7242147,3.495370556,0,83.6675716,5.552013634,0,86.8267759,2.392809432,-3.159204202,0,1
262,2,41.07998525,39.3222582,2.172676405,0,34.5862778,6.908656813,0,40.9974344,0.497500208,-6.411156605,0,1
262,3,70.83398114,70.8010941,0.74838181,0,71.886991,-0.337515039,1,70.2195587,1.329917172,1.66743221,0,0
262,4,90.06502973,88.3663737,2.6084038,0,86.8874567,4.087320831,0,89.1595088,1.815268769,-2.272052062,0,1
262,5,73.12702251,67.1376462,6.728033068,0,69.1746008,4.691078437,0,66.0977989,7.767880321,3.076801884,0,0
262,6,76.65337617,75.988618,1.439034691,0,80.9904719,-3.562819232,1,73.3265867,4.101065992,7.663885223,0,0
262,7,3.154807062,1.8366834,1.349990411,0,1.8351216,1.351552145,0,1.8383955,1.34827825,-0.003273895,0,1
262,8,1.276312554,1.0333055,0.255899035,0,0.7808315,0.508373117,0,1.1776777,0.111526873,-0.396846243,0,1
263,1,88.32738945,89.6174202,-0.39783487,1,88.9975661,0.222019189,0,90.9454855,-1.725900231,-1.94791942,1,1
263,2,41.07998525,40.6784919,0.816442731,0,37.0644532,4.430481448,0,44.2526368,-2.757702194,-7.188183641,1,1
263,3,70.83398114,71.0220827,0.527393174,0,71.7406185,-0.191142629,1,69.5133777,2.036098239,2.227240868,0,0
263,4,90.06502973,91.8225751,-0.847797507,1,91.2872134,-0.312435895,1,92.9494419,-1.974664314,-1.662228419,1,1
263,5,73.12702251,73.7872106,0.078468672,0,74.0417774,-0.176098132,1,73.2964834,0.569195896,0.745294028,0,0
263,6,76.65337617,77.7728426,-0.345189875,1,81.2551699,-3.827517149,1,70.9319534,6.495699353,10.3232165,0,0
263,7,3.154807062,3.6864881,-0.499814336,1,4.1611936,-0.97451984,1,2.1431735,1.043500265,2.018020105,0,0
263,8,1.276312554,1.5813394,-0.292134842,1,1.7209774,-0.431772787,1,1.3956271,-0.106422516,0.325350272,1,0
264,1,88.32738945,91.3277301,-2.108144854,1,91.4910682,-2.27148287,1,89.896067,-0.676481733,1.595001137,1,0
264,2,41.07998525,47.6971048,-6.202170147,1,47.5231903,-6.028255697,1,48.8956777,-7.400743032,-1.372487335,1,1
264,3,70.83398114,71.4401352,0.109340687,0,72.0253959,-0.475919964,1,66.2626006,5.286875319,5.762795283,0,0
264,4,90.06502973,92.1688738,-1.194096257,1,92.1337807,-1.159003142,1,92.488024,-1.513246488,-0.354243346,1,1
264,5,73.12702251,70.9579368,2.907742428,0,71.3473405,2.518338784,0,67.5789862,6.286693045,3.76835426,0,0
264,6,76.65337617,82.2674303,-4.839777579,1,82.9802471,-5.552594357,1,75.8135257,1.614127046,7.166721403,0,0
264,7,3.154807062,3.6506302,-0.463956393,1,3.8436648,-0.65699106,1,2.2911526,0.895521174,1.552512234,0,0
264,8,1.276312554,1.8637517,-0.574547087,1,1.9475363,-0.658331712,1,1.4072809,-0.118076277,0.540255435,1,0
266,1,88.32738945,93.1453262,-3.925740882,1,93.7932583,-4.573673052,1,91.313987,-2.094401756,2.479271296,1,0
266,2,41.07998525,41.1635396,0.331395073,0,41.6190303,-0.124095723,1,40.0796457,1.415288975,1.539384698,0,0
266,3,70.83398114,65.7979539,5.75152199,0,66.2476257,5.301850196,0,64.5300112,7.019464727,1.717614531,0,0
266,4,90.06502973,94.5936116,-3.618834023,1,94.9941967,-4.019419162,1,93.4626758,-2.487898277,1.531520885,1,0
266,5,73.12702251,72.4634902,1.40218903,0,74.7740701,-0.908390869,1,66.2076319,7.658047317,8.566438185,0,0
266,6,76.65337617,79.7466578,-2.31900505,1,81.5871358,-4.159483075,1,73.9095874,3.518065264,7.677548339,0,0
266,7,3.154807062,2.9979249,0.188748906,0,3.2787087,-0.092034959,1,2.1479728,1.038700952,1.130735911,0,0
266,8,1.276312554,1.2953857,-0.006181133,1,1.3698604,-0.080655838,1,1.1257168,0.163487735,0.244143573,0,0
269,1,88.32738945,90.0972414,-0.877656144,1,90.5653274,-1.345742125,1,89.0589286,0.160656648,1.506398773,0,0
269,2,41.07998525,44.7115889,-3.216654296,1,43.5399019,-2.044967276,1,46.4053696,-4.910434939,-2.865467663,1,1
269,3,70.83398114,75.6408364,-4.091360494,1,76.4811923,-4.931716397,1,73.7776833,-2.228207419,2.703508977,1,0
269,4,90.06502973,92.0379237,-1.06314618,1,92.3810461,-1.406268579,1,91.2759658,-0.301188281,1.105080299,1,0
269,5,73.12702251,69.8906736,3.975005704,0,70.2580196,3.607659661,0,69.1284773,4.737201963,1.129542301,0,0
269,6,76.65337617,79.936853,-2.509200332,1,82.2289184,-4.801265677,1,75.1165026,2.311150154,7.112415831,0,0
269,7,3.154807062,2.5542351,0.632438616,0,2.7884153,0.398258424,0,1.9372752,1.24939857,0.851140146,0,0
269,8,1.276312554,1.2179255,0.07127912,0,1.2658553,0.023349311,0,1.1456178,0.143586756,0.120237445,0,0
272,1,88.32738945,90.621878,-1.402292695,1,90.5271835,-1.307598229,1,90.6767012,-1.457115899,-0.14951767,1,1
272,2,41.07998525,44.9966009,-3.501666249,1,43.5531802,-2.058245566,1,45.5855746,-4.090639984,-2.032394418,1,1
272,3,70.83398114,79.1128352,-7.563359336,1,81.6018622,-10.05238627,1,77.6825339,-6.133057973,3.919328295,1,0
272,4,90.06502973,92.2609079,-1.286130338,1,92.6312712,-1.656493662,1,92.0479596,-1.073182065,0.583311596,1,0
272,5,73.12702251,81.2713865,-7.405707185,1,80.8003935,-6.934714188,1,81.5249641,-7.659284843,-0.724570655,1,1
272,6,76.65337617,74.1350814,3.292571264,0,79.9070868,-2.479434079,1,71.1348292,6.292823465,8.772257545,0,0
272,7,3.154807062,3.0657879,0.120885858,0,2.8061593,0.380514441,0,3.3871175,-0.20044374,-0.580958181,1,1
272,8,1.276312554,1.6945407,-0.405336105,1,1.3442826,-0.055078058,1,1.964185,-0.674980372,-0.619902314,1,1
273,1,88.32738945,85.7490209,3.47056443,0,85.2371398,3.982445449,0,85.93894,3.280645266,-0.701800183,0,1
273,2,41.07998525,37.202199,4.292735654,0,38.4099506,3.084983987,0,36.9881712,4.506763409,1.421779422,0,0
273,3,70.83398114,69.8853947,1.664081175,0,73.0468943,-1.497418356,1,68.7342038,2.815272123,4.312690479,0,0
273,4,90.06502973,88.4487957,2.525981889,0,87.6227851,3.351992449,0,88.7519658,2.222811763,-1.129180687,0,1
273,5,73.12702251,74.4221805,-0.556501213,1,78.2571067,-4.391427463,1,73.0465883,0.819090984,5.210518448,0,0
273,6,76.65337617,69.936531,7.491121667,0,81.453534,-4.025881268,1,65.6601114,11.76754135,15.79342262,0,0
273,7,3.154807062,2.3556158,0.831057947,0,2.4729458,0.713727958,0,2.2291546,0.9575192,0.243791242,0,0
273,8,1.276312554,0.9230442,0.366160349,0,0.7279316,0.561273007,0,1.0028605,0.286344054,-0.274928952,0,1
274,1,88.32738945,86.6806253,2.538960031,0,85.6003931,3.619192199,0,90.8719895,-1.65240418,-5.271596379,1,1
274,2,41.07998525,46.4247189,-4.929784256,1,45.8820539,-4.387119291,1,47.6651901,-6.170255496,-1.783136205,1,1
274,3,70.83398114,70.024891,1.524584887,0,71.0526942,0.496781688,0,66.0109496,5.538526274,5.041744586,0,0
274,4,90.06502973,85.4350835,5.539694035,0,84.7250729,6.249704623,0,88.1986638,2.776113722,-3.473590901,0,1
274,5,73.12702251,80.9583337,-7.092654484,1,81.5963492,-7.730669943,1,78.499664,-4.633984775,3.096685169,1,0
274,6,76.65337617,80.7240669,-3.296414216,1,83.698337,-6.270684261,1,69.6919864,7.735666348,14.00635061,0,0
274,7,3.154807062,4.8645543,-1.677880583,1,5.1425048,-1.955831021,1,3.1124497,0.07422406,2.030055081,0,0
274,8,1.276312554,2.4297292,-1.140524664,1,2.6337501,-1.34454547,1,1.884094,-0.594889397,0.749656074,1,0
275,1,88.32738945,78.1421097,11.0774756,0,76.8220036,12.39758169,0,81.6763617,7.543223622,-4.854358071,0,1
275,2,41.07998525,40.6479052,0.847029427,0,41.2331512,0.261783424,0,39.9382333,1.556701312,1.294917888,0,0
275,3,70.83398114,69.4148224,2.134653543,0,70.6417555,0.907720376,0,66.10608,5.443395891,4.535675515,0,0
275,4,90.06502973,83.2347185,7.740059055,0,82.4291503,8.545627277,0,85.4006143,5.574163223,-2.971464054,0,1
275,5,73.12702251,67.4759078,6.389771459,0,67.7950072,6.070672079,0,66.6609273,7.204751956,1.134079878,0,0
275,6,76.65337617,75.9063956,1.521257119,0,78.7037064,-1.276053682,1,68.9747623,8.452890382,9.728944064,0,0
275,7,3.154807062,0.9314153,2.255258486,0,1.135361,2.051312765,0,0.3263167,2.860357058,0.809044293,0,0
275,8,1.276312554,0.396248,0.892956578,0,0.3907162,0.898488428,0,0.4026307,0.886573869,-0.011914559,0,1
278,1,88.32738945,91.8743974,-2.654812086,1,91.9839362,-2.764350923,1,91.6433798,-2.423794565,0.340556358,1,0
278,2,41.07998525,42.9205871,-1.425652455,1,42.943179,-1.448244422,1,42.8860723,-1.391137659,0.057106763,1,0
278,3,70.83398114,76.8793472,-5.329871282,1,77.3423025,-5.792826576,1,75.9044122,-4.35493633,1.437890246,1,0
278,4,90.06502973,95.3122756,-4.337498022,1,95.170004,-4.195226418,1,95.6120441,-4.637266584,-0.442040166,1,1
278,5,73.12702251,82.9387786,-9.073099356,1,83.6021494,-9.736470184,1,81.588783,-7.723103774,2.01336641,1,0
278,6,76.65337617,77.4187794,0.008873327,0,80.3352381,-2.907585416,1,71.2509442,6.176708518,9.084293934,0,0
278,7,3.154807062,2.1162772,1.070396566,0,2.3415301,0.845143613,0,1.5472511,1.639422637,0.794279024,0,0
278,8,1.276312554,0.9438072,0.345397407,0,1.0062604,0.282944195,0,0.8360999,0.453104732,0.170160537,0,0
279,1,88.32738945,90.83779,-1.618204696,1,91.0286186,-1.809033315,1,89.60579,-0.386204693,1.422828622,1,0
279,2,41.07998525,43.6078462,-2.112911581,1,43.5280588,-2.033124189,1,43.9549817,-2.460047064,-0.426922875,1,1
279,3,70.83398114,69.9608693,1.588606612,0,70.5895534,0.959922537,0,65.8933189,5.656157028,4.696234491,0,0
279,4,90.06502973,90.3987395,0.57603802,0,90.5232955,0.451482018,0,89.5986096,1.376167896,0.924685878,0,0
279,5,73.12702251,72.7330538,1.132625485,0,73.5477131,0.317966187,0,67.5585271,6.307152175,5.989185988,0,0
279,6,76.65337617,84.1585269,-6.73087417,1,85.3217319,-7.894079149,1,76.1605991,1.267053601,9.161132751,0,0
279,7,3.154807062,3.5149026,-0.328228851,1,3.8919692,-0.705295478,1,1.6075095,1.579164238,2.284459717,0,0
279,8,1.276312554,1.675023,-0.385818409,1,1.8698386,-0.580634041,1,1.079671,0.209533553,0.790167594,0,0
280,1,88.32738945,90.231844,-1.012258733,1,90.5222001,-1.302614808,1,88.4271493,0.792436007,2.095050815,0,0
280,2,41.07998525,35.6141275,5.880807138,0,35.7718229,5.723111754,0,35.00077,6.494164592,0.771052838,0,0
280,3,70.83398114,69.7810039,1.76847199,0,70.3981486,1.151327351,0,65.9259194,5.623556559,4.472229208,0,0
280,4,90.06502973,92.7541287,-1.779351127,1,92.8434051,-1.868627569,1,92.2001253,-1.22534773,0.643279838,1,0
280,5,73.12702251,75.6589672,-1.79328793,1,75.765478,-1.899798764,1,75.0295809,-1.163901668,0.735897097,1,0
280,6,76.65337617,80.6147971,-3.18714435,1,82.2400674,-4.812414678,1,70.8267266,6.600926071,11.41334075,0,0
280,7,3.154807062,3.8712774,-0.684603652,1,4.0375309,-0.850857135,1,2.5249737,0.661700041,1.512557176,0,0
280,8,1.276312554,1.8023346,-0.513130054,1,1.8827862,-0.593581591,1,1.4661032,-0.176898569,0.416683021,1,0
283,1,88.32738945,89.5772465,-0.357661229,1,90.1358471,-0.916261825,1,89.0107771,0.208808146,1.125069971,0,0
283,2,41.07998525,40.7922549,0.702679706,0,42.6933878,-1.198453163,1,39.4289171,2.066017488,3.264470652,0,0
283,3,70.83398114,67.3469737,4.202502223,0,68.9897029,2.559772991,0,65.6795886,5.86988729,3.310114299,0,0
283,4,90.06502973,90.7896375,0.185140022,0,91.2044498,-0.229672226,1,90.3640711,0.61070644,0.840378667,0,0
283,5,73.12702251,77.590952,-3.725272708,1,78.1268175,-4.261138223,1,77.0413314,-3.17565211,1.085486113,1,0
283,6,76.65337617,80.7938586,-3.366205886,1,83.5086961,-6.081043399,1,77.9663313,-0.538678629,5.54236477,1,0
283,7,3.154807062,4.1473881,-0.960714342,1,4.4538331,-1.267159306,1,3.6610976,-0.474423862,0.792735444,1,0
283,8,1.276312554,1.7213529,-0.432148311,1,1.7548846,-0.46567998,1,1.6933756,-0.404171047,0.061508933,1,0
285,1,88.32738945,78.2226963,10.996889,0,74.124155,15.09543024,0,81.0965817,8.123003577,-6.972426667,0,1
285,2,41.07998525,36.5805856,4.914349031,0,37.3049102,4.190024396,0,36.3122339,5.182700684,0.992676289,0,0
285,3,70.83398114,68.3123964,3.237079549,0,72.8606865,-1.311210575,1,65.1309882,6.418487695,7.72969827,0,0
285,4,90.06502973,83.2098161,7.764961491,0,79.8653156,11.10946195,0,85.5508727,5.423904866,-5.685557082,0,1
285,5,73.12702251,73.75367,0.112009298,0,74.836064,-0.970384711,1,73.0514799,0.814199403,1.784584114,0,0
285,6,76.65337617,72.7841696,4.643483081,0,82.5195091,-5.091856349,1,66.6212469,10.80640585,15.89826219,0,0
285,7,3.154807062,1.8858586,1.300815175,0,2.1791776,1.007496203,0,1.4984981,1.688175694,0.68067949,0,0
285,8,1.276312554,0.7808505,0.508354085,0,0.8183922,0.47081238,0,0.7551741,0.534030487,0.063218108,0,0
287,1,88.32738945,88.6198205,0.599764788,0,89.1609057,0.058679628,0,87.6794449,1.54014043,1.481460802,0,0
287,2,41.07998525,39.8352926,1.659642071,0,41.1322361,0.362698505,0,38.1990408,3.295893808,2.933195302,0,0
287,3,70.83398114,67.942708,3.606767897,0,68.5355553,3.013920601,0,66.9153482,4.634127702,1.620207101,0,0
287,4,90.06502973,90.8815663,0.093211292,0,91.1571669,-0.182389356,1,90.4014288,0.573348697,0.755738053,0,0
287,5,73.12702251,68.5006332,5.365046035,0,69.1042047,4.76147455,0,67.4516556,6.414023656,1.652549106,0,0
287,6,76.65337617,77.0861591,0.341493578,0,79.9033805,-2.475727791,1,72.0845634,5.343089356,7.818817147,0,0
287,7,3.154807062,3.4035417,-0.216867973,1,3.5591749,-0.372501136,1,2.9800401,0.206633685,0.579134822,0,0
287,8,1.276312554,1.3272468,-0.038042168,1,1.4610057,-0.171801126,1,1.1531234,0.136081176,0.307882302,0,0
289,1,88.32738945,91.1076821,-1.888096816,1,91.562404,-2.342818764,1,89.4444339,-0.224848643,2.117970121,1,0
289,2,41.07998525,44.7913827,-3.296448114,1,43.8660765,-2.371141864,1,46.9509121,-5.455977446,-3.084835582,1,1
289,3,70.83398114,72.6917872,-1.142311252,1,74.7768471,-3.227371169,1,65.0136044,6.535871519,9.763242687,0,0
289,4,90.06502973,89.2221947,1.752582893,0,89.3817773,1.593000243,0,88.6400447,2.334732813,0.741732571,0,0
289,5,73.12702251,75.924777,-2.059097688,1,76.577311,-2.711631731,1,73.6310933,0.234586012,2.946217743,0,0
289,6,76.65337617,78.6848043,-1.257151584,1,81.4264611,-3.998808418,1,69.4152775,8.012375202,12.01118362,0,0
289,7,3.154807062,4.4247867,-1.238112917,1,4.79643,-1.609756267,1,2.7506796,0.43599413,2.045750398,0,0
289,8,1.276312554,1.4257443,-0.136539723,1,1.5505759,-0.261371314,1,1.1248901,0.164314449,0.425685763,0,0
291,1,88.32738945,84.1140619,5.105523355,0,84.4026596,4.816925653,0,83.0687634,6.150821856,1.333896203,0,0
291,2,41.07998525,37.5772098,3.917724818,0,38.5913235,2.903611172,0,34.7274202,6.767514401,3.863903229,0,0
291,3,70.83398114,63.9579753,7.59150057,0,64.5672484,6.982227478,0,61.7532554,9.796220466,2.813992988,0,0
291,4,90.06502973,87.2589102,3.715867322,0,87.2324561,3.742321407,0,87.3590838,3.615693748,-0.126627659,0,1
291,5,73.12702251,66.4701635,7.395515779,0,67.7445882,6.121091113,0,61.8301033,12.03557597,5.914484851,0,0
291,6,76.65337617,81.4592671,-4.031614351,1,82.5585614,-5.13090869,1,77.0651022,0.362550543,5.493459233,0,0
291,7,3.154807062,2.8042394,0.382434314,0,3.1931396,-0.006465875,1,1.7153172,1.471356523,1.477822398,0,0
291,8,1.276312554,1.013832,0.275372539,0,1.1777656,0.111438959,0,0.6715032,0.61770139,0.506262431,0,0
292,1,88.32738945,88.9919894,0.2275959,0,90.8442429,-1.62465761,1,82.2341073,6.985478029,8.610135639,0,0
292,2,41.07998525,45.0462645,-3.551329847,1,46.9867232,-5.491788606,1,39.6517585,1.843176108,7.334964715,0,0
292,3,70.83398114,61.3284531,10.22102282,0,62.1345584,9.414917562,0,58.3935881,13.15588785,3.740970286,0,0
292,4,90.06502973,92.3387149,-1.363937345,1,93.5423872,-2.567609702,1,87.9370676,3.03770991,5.605319612,0,0
292,5,73.12702251,62.402029,11.46365031,0,63.7604059,10.10527333,0,57.5141198,16.35155948,6.246286157,0,0
292,6,76.65337617,79.9786275,-2.550974821,1,80.8708015,-3.443148838,1,76.2050477,1.222604992,4.66575383,0,0
292,7,3.154807062,3.8184509,-0.631777118,1,4.1954427,-1.008768969,1,2.3924151,0.794258637,1.803027606,0,0
292,8,1.276312554,1.7575759,-0.468371274,1,2.0207205,-0.73151593,1,1.1045574,0.184647196,0.916163127,0,0
293,1,88.32738945,84.6920994,4.527485872,0,85.2349847,3.984600576,0,81.6584051,7.561180144,3.576579568,0,0
293,2,41.07998525,27.9336897,13.56124493,0,28.5174945,12.97744016,0,26.0015129,15.49342172,2.515981567,0,0
293,3,70.83398114,64.9195798,6.629896122,0,65.5201922,6.029283685,0,61.5491606,10.00031531,3.971031625,0,0
293,4,90.06502973,88.1868159,2.787961659,0,88.4760942,2.498683355,0,86.5683475,4.406430046,1.907746691,0,0
293,5,73.12702251,77.3607602,-3.495080954,1,77.8060943,-3.940414988,1,75.0121451,-1.146465807,2.793949181,1,0
293,6,76.65337617,80.3096174,-2.881964729,1,81.9689165,-4.541263783,1,71.1857067,6.241945968,10.78320975,0,0
293,7,3.154807062,3.5578332,-0.371159467,1,3.945422,-0.758748271,1,1.8384667,1.348207033,2.106955304,0,0
293,8,1.276312554,1.4331673,-0.143962726,1,1.6697751,-0.380570552,1,0.8588035,0.430401049,0.810971601,0,0
295,1,88.32738945,87.6809035,1.538681813,0,88.5304902,0.689095062,0,87.0729675,2.146617765,1.457522702,0,0
295,2,41.07998525,39.7619144,1.733020194,0,39.1645354,2.330399239,0,40.0571822,1.43775245,-0.892646789,0,1
295,3,70.83398114,71.760218,-0.21074208,1,75.585083,-4.035607129,1,69.0173041,2.532171812,6.567778941,0,0
295,4,90.06502973,89.6902201,1.284557465,0,89.8564639,1.118313673,0,89.5712997,1.403477889,0.285164216,0,0
295,5,73.12702251,70.4733857,3.392293529,0,71.173265,2.69241426,0,70.0124992,3.853180037,1.160765777,0,0
295,6,76.65337617,75.3549767,2.072676038,0,80.8223841,-3.394731361,1,71.7229208,5.704731889,9.09946325,0,0
295,7,3.154807062,2.8948816,0.291792116,0,2.9128384,0.273835334,0,2.8663867,0.320287107,0.046451773,0,0
295,8,1.276312554,1.221752,0.067452625,0,1.0590461,0.230158451,0,1.3625645,-0.073359874,-0.303518325,1,1
296,1,88.32738945,86.5710875,2.648497767,0,87.0960666,2.123518686,0,83.0018035,6.217781798,4.094263112,0,0
296,2,41.07998525,43.4511996,-1.956264977,1,43.8051678,-2.310233141,1,41.4630731,0.031861556,2.342094697,0,0
296,3,70.83398114,66.1525574,5.396918486,0,66.4191747,5.13030123,0,64.3547789,7.194697007,2.064395777,0,0
296,4,90.06502973,88.8410566,2.133720978,0,88.6676703,2.307107246,0,90.0266353,0.948142281,-1.358964965,0,1
296,5,73.12702251,73.0765887,0.789090586,0,73.2056138,0.660065435,0,72.2037098,1.66196951,1.001904075,0,0
296,6,76.65337617,82.018899,-4.591246317,1,82.2712785,-4.843625814,1,80.2882773,-2.860624597,1.983001217,1,0
296,7,3.154807062,2.55179,0.634883799,0,2.7262628,0.460411012,0,1.4962985,1.690375278,1.229964266,0,0
296,8,1.276312554,1.4626838,-0.173479228,1,1.5571374,-0.267932806,1,1.088986,0.200218565,0.468151372,0,0
297,1,88.32738945,92.406031,-3.186445674,1,92.7489921,-3.529406823,1,90.9225737,-1.702988377,1.826418446,1,0
297,2,41.07998525,38.4346104,3.060324179,0,38.9116763,2.5832583,0,36.9890303,4.505904371,1.922646071,0,0
297,3,70.83398114,72.7540618,-1.204585915,1,73.2449537,-1.695477765,1,70.6474327,0.902043205,2.59752097,0,0
297,4,90.06502973,96.5675581,-5.59278053,1,96.6510523,-5.676274723,1,96.2045968,-5.229819214,0.446455509,1,0
297,5,73.12702251,77.1020526,-3.236373306,1,77.1390907,-3.273411412,1,76.9318575,-3.06617821,0.207233202,1,0
297,6,76.65337617,80.1233171,-2.695664429,1,80.4502396,-3.022586925,1,78.6809971,-1.253344423,1.769242502,1,0
297,7,3.154807062,3.7360721,-0.549398318,1,4.1684116,-0.981737826,1,2.1204266,1.066247207,2.047985033,0,0
297,8,1.276312554,1.4452476,-0.15604303,1,1.6282026,-0.338997999,1,1.0264366,0.262768011,0.601766011,0,0
298,1,88.32738945,90.750961,-1.531375681,1,90.9189755,-1.699390223,1,89.6137157,-0.394130376,1.305259847,1,0
298,2,41.07998525,41.7118396,-0.216904989,1,41.3326296,0.16230498,0,43.4569657,-1.96203112,-2.1243361,1,1
298,3,70.83398114,73.5005518,-1.951075899,1,73.4545785,-1.905102629,1,73.8025221,-2.25304621,-0.347943581,1,1
298,4,90.06502973,92.5266346,-1.551857034,1,92.6335716,-1.658794036,1,91.8024094,-0.827631811,0.831162224,1,0
298,5,73.12702251,77.8507781,-3.985098852,1,77.9988258,-4.133146583,1,76.8369102,-2.971230975,1.161915608,1,0
298,6,76.65337617,82.0139945,-4.586341826,1,82.9617484,-5.534095672,1,75.5977831,1.829869656,7.363965327,0,0
